device_id,addidas,apple,bmw,employed,female,h_&_m,high_income,honda,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
3518,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3521,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3523,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3556,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3558,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
3563,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3573,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3577,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3584,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3601,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3607,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3610,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3611,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3613,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
3615,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
3669,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3693,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
3696,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3710,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3711,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3716,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3736,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3737,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3752,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3755,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3760,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3761,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3764,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3774,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3777,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3782,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3790,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3798,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3803,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3811,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3815,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3832,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3835,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3837,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3841,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3846,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3851,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3853,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3855,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3891,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3893,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3896,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3899,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3924,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3935,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3940,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3944,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3971,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
3972,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3973,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4027,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4060,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4062,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4064,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4070,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4072,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4080,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4090,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4122,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4128,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4131,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4133,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4134,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4138,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4145,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4188,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4191,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4197,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4198,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4203,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4204,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4208,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
4239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4241,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4301,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4307,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4313,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4323,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4355,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4368,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4381,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
4384,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4414,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4417,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4433,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4459,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4464,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4470,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4499,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4502,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4527,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4539,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4553,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
4566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4568,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4575,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4578,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4582,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4593,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4595,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4602,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4606,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4607,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4614,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4670,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4671,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4675,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4703,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4707,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4709,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4713,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4715,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
4730,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4769,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
4770,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4809,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4812,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4818,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4854,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4855,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4861,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4881,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4883,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4904,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4917,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4924,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4948,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4949,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4953,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
4955,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4960,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4983,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
5020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5022,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5025,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5026,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5029,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5034,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5036,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5047,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5050,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5051,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5072,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5081,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5087,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5091,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5099,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5106,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
5117,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5131,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5150,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5157,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5158,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5160,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5161,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5173,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5177,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5198,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5201,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5203,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5217,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5219,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5224,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5232,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5238,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5246,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5256,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5261,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5268,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5271,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5291,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5322,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5324,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5327,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5363,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5380,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5382,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5387,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5406,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5412,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5413,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5414,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5418,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5419,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5429,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5452,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5501,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5514,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5515,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5518,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5520,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5522,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5546,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5551,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
5556,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5560,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5563,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5601,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5615,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5644,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5650,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5651,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5652,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5664,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5707,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5723,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5744,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5746,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
5751,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5752,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5805,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5811,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5812,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5814,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5823,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5826,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5828,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5835,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5861,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5864,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5868,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5870,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5872,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5873,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5874,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5915,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5918,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5921,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5936,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
5940,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5952,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5981,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5987,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5996,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6029,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
6031,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6032,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6033,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6044,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6055,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6073,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6087,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6088,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6090,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6097,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6098,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6099,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6107,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6111,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6151,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6154,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6156,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6177,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6184,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6197,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6203,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6209,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6211,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6215,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6261,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6268,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6275,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6277,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
6278,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6285,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6288,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6297,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6317,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6319,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6323,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6327,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6330,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
6339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6340,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6342,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6366,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6376,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6389,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6421,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6423,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6426,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6437,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6440,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6467,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6471,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6472,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6478,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6482,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6503,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6522,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6525,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6526,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6531,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6538,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
6555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6560,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6564,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6571,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6573,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6585,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6586,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6590,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6601,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6613,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6621,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
6635,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6646,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6661,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6671,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6682,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6722,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6727,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6729,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6733,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6772,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6774,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6780,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6782,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6784,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6787,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6790,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6800,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6810,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6814,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6844,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6845,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
6846,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6856,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6861,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6894,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6897,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6901,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6906,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6911,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
6912,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6916,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6941,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6946,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6955,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6963,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6964,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
6966,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6988,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6994,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6995,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7002,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
7007,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
